Nodos Explorados,Mejor Costo
5030000,3100
5035000,3100
5040000,3100
5045000,3100
5050000,3100
5055000,3100
5060000,3100
5065000,3100
5070000,3100
5075000,3100
5080000,3100
5085000,3100
5090000,3100
5095000,3100
5100000,3100
5105000,3100
5110000,3100
5115000,3100
5120000,3100
5125000,3100
5130000,3100
5135000,3100
5140000,3100
5145000,3100
5150000,3100
5155000,3100
5160000,3100
5165000,3100
5170000,3100
5175000,3100
5180000,3100
5185000,3100
5190000,3100
5195000,3100
5200000,3100
5205000,3100
5210000,3100
5215000,3100
5220000,3100
5225000,3100
5230000,3100
5235000,3100
5240000,3100
5245000,3100
5250000,3100
5255000,3100
5260000,3100
5265000,3100
5270000,3100
5275000,3100
5280000,3100
5285000,3100
5290000,3100
5295000,3100
5300000,3100
5305000,3100
5310000,3100
5315000,3100
5320000,3100
5325000,3100
5330000,3100
5335000,3100
5340000,3100
5345000,3100
5350000,3100
5355000,3100
5360000,3100
5365000,3100
5370000,3100
5375000,3100
5380000,3100
5385000,3100
5390000,3100
5395000,3100
5400000,3100
5405000,3100
5410000,3100
5415000,3100
5420000,3100
5425000,3100
5430000,3100
5435000,3100
5440000,3100
5445000,3100
5450000,3100
5455000,3100
5460000,3100
5465000,3100
5470000,3100
5475000,3100
5480000,3100
5485000,3100
5490000,3100
5495000,3100
5500000,3100
5505000,3100
5510000,3100
5515000,3100
5520000,3100
5525000,3100
5530000,3100
5535000,3100
5540000,3100
5545000,3100
5550000,3100
5555000,3100
5560000,3100
5565000,3100
5570000,3100
5575000,3100
5580000,3100
5585000,3100
5590000,3100
5595000,3100
5600000,3100
5605000,3100
5610000,3100
5615000,3100
5620000,3100
5625000,3100
5630000,3100
5635000,3100
5640000,3100
5645000,3100
5650000,3100
5655000,3100
5660000,3100
5665000,3100
5670000,3090
5675000,3090
5680000,3090
5685000,3090
5690000,3090
5695000,3090
5700000,3090
5705000,3090
5710000,3090
5715000,3090
5720000,3090
5725000,3090
5730000,3090
5735000,3090
5740000,3090
5745000,3090
5750000,3090
5755000,3090
5760000,3090
5765000,3090
5770000,3090
5775000,3090
5780000,3090
