Nodos Explorados,Mejor Costo
8890000,5440
8895000,5440
8900000,5440
8905000,5440
8910000,5440
8915000,5440
8920000,5440
8925000,5440
8930000,5440
8935000,5440
8940000,5440
8945000,5440
8950000,5440
8955000,5440
8960000,5440
8965000,5440
8970000,5440
8975000,5440
8980000,5440
8985000,5440
8990000,5440
8995000,5440
9000000,5440
9005000,5440
9010000,5440
9015000,5440
9020000,5440
9025000,5440
9030000,5440
9035000,5440
9040000,5440
9045000,5440
9050000,5440
9055000,5440
9060000,5440
9065000,5440
9070000,5440
9075000,5440
9080000,5440
9085000,5440
9090000,5440
9095000,5440
9100000,5440
9105000,5440
9110000,5440
9115000,5440
9120000,5440
9125000,5440
9130000,5440
9135000,5440
9140000,5440
9145000,5440
9150000,5440
9155000,5440
9160000,5440
9165000,5440
9170000,5440
9175000,5440
9180000,5440
9185000,5440
9190000,5440
9195000,5440
9200000,5440
9205000,5440
9210000,5440
9215000,5440
9220000,5440
9225000,5440
9230000,5440
9235000,5440
9240000,5440
9245000,5440
9250000,5440
9255000,5440
9260000,5440
9265000,5440
9270000,5440
9275000,5440
9280000,5440
9285000,5440
9290000,5440
9295000,5440
9300000,5440
9305000,5440
9310000,5440
9315000,5440
9320000,5440
9325000,5440
9330000,5440
9335000,5440
9340000,5440
9345000,5440
9350000,5440
9355000,5440
9360000,5440
9365000,5440
9370000,5440
9375000,5440
9380000,5440
9385000,5440
9390000,5440
9395000,5440
9400000,5440
9405000,5440
9410000,5440
9415000,5440
9420000,5440
9425000,5440
9430000,5440
9435000,5440
9440000,5440
9445000,5440
9450000,5440
9455000,5440
9460000,5440
9465000,5440
9470000,5440
9475000,5440
9480000,5440
9485000,5440
9490000,5440
9495000,5440
9500000,5440
9505000,5440
9510000,5440
9515000,5440
9520000,5440
9525000,5440
9530000,5440
9535000,5440
9540000,5440
9545000,5440
9550000,5440
9555000,5440
9560000,5440
9565000,5440
9570000,5440
9575000,5440
9580000,5440
9585000,5440
9590000,5440
9595000,5440
9600000,5440
9605000,5440
9610000,5440
9615000,5440
9620000,5440
9625000,5440
9630000,5440
9635000,5440
9640000,5440
9645000,5440
9650000,5440
9655000,5440
9660000,5440
9665000,5440
9670000,5440
9675000,5440
9680000,5440
9685000,5440
9690000,5440
9695000,5440
9700000,5440
9705000,5440
9710000,5440
9715000,5440
9720000,5440
9725000,5440
9730000,5440
9735000,5440
9740000,5440
9745000,5440
9750000,5440
9755000,5440
9760000,5440
9765000,5440
9770000,5440
9775000,5440
9780000,5440
9785000,5440
9790000,5440
9795000,5440
9800000,5440
9805000,5440
9810000,5440
9815000,5440
9820000,5440
9825000,5440
9830000,5440
9835000,5440
9840000,5440
9845000,5440
9850000,5440
9855000,5440
9860000,5440
9865000,5440
9870000,5440
9875000,5440
9880000,5440
9885000,5440
9890000,5430
9895000,5430
9900000,5430
9905000,5430
9910000,5430
9915000,5430
9920000,5430
9925000,5430
9930000,5430
9935000,5430
9940000,5430
9945000,5430
9950000,5430
9955000,5430
9960000,5430
9965000,5430
9970000,5430
9975000,5430
9980000,5430
9985000,5430
9990000,5430
9995000,5430
10000000,5430
10005000,5430
10010000,5430
10015000,5430
10020000,5430
10025000,5430
10030000,5430
10035000,5430
10040000,5430
10045000,5430
10050000,5430
10055000,5430
10060000,5430
10065000,5430
10070000,5430
10075000,5430
10080000,5430
10085000,5430
10090000,5430
10095000,5430
10100000,5430
